date, pm25, pm10, o3, no2, so2, co
2019/4/23, , 16, 18, , 1, 
2019/4/24, , 23, 16, , 6, 
2019/4/25, , 14, 17, , 1, 
2019/4/26, , 35, 16, , 5, 
2019/4/27, , 24, 17, , 2, 
2019/4/28, , 14, 20, , 1, 
2019/4/29, , 18, 17, , 2, 
2019/4/30, , 17, 15, , 4, 
2019/5/1, , 22, 16, , 4, 
2019/5/2, , 28, 12, , 2, 
2019/5/3, , 36, 21, , 1, 
2019/5/4, , 32, 17, , 5, 
2019/5/5, , 11, 17, , 3, 
2019/5/6, , 14, 19, , 3, 
2019/5/7, , 18, 18, , 4, 
2019/5/8, , 30, 19, , 5, 
2019/5/9, , 34, 17, , 1, 
2019/5/10, , 23, 16, , 1, 
2019/5/11, , 12, 14, , 5, 
2019/5/12, , 12, 18, , 2, 
2019/5/13, , 12, 19, , 2, 
2019/5/14, , 22, 15, , 2, 
2019/5/15, , 14, 21, , 2, 
2019/5/16, , 10, 16, , 1, 
2019/5/17, , 7, 17, , , 
2019/5/18, , 10, 19, , 1, 
2019/5/19, , 21, 17, , 2, 
2019/5/20, , 13, 15, , 5, 
2019/5/21, , 18, 16, , 5, 
2019/5/22, , 42, 7, , 15, 
2019/5/23, , 47, , , , 
2019/5/29, , 11, 16, , 5, 
2019/5/30, , 30, 16, , 2, 
2019/5/31, , 25, 18, , 1, 
2019/6/1, , 36, 17, , 1, 
2019/6/2, , 9, 18, , 1, 
2019/6/3, , 25, 17, , 1, 
2019/6/4, , 9, 14, , 1, 
2019/6/5, , 22, 14, , 1, 
2019/6/6, , 29, 16, , , 
2019/6/7, , 15, 16, , 2, 
2019/6/8, , 20, 17, , 1, 
2019/6/9, , 27, 17, , 1, 
2019/6/10, , 31, 22, , 3, 
2019/6/11, , 24, 18, , 1, 
2019/6/12, , 22, 17, , 2, 
2019/6/13, , 24, 20, , 1, 
2019/6/14, , 28, 27, , 1, 
2019/6/15, , 72, 22, , 1, 
2019/6/16, , 12, 12, , 1, 
2019/6/17, , 8, 14, , 1, 
2019/6/18, , 13, 18, , 1, 
2019/6/19, , 16, 22, , 1, 
2019/6/20, , 21, 22, , 2, 
2019/6/21, , 30, 19, , 1, 
2019/6/22, , 33, 22, , 1, 
2019/6/23, , 38, 20, , , 
2019/6/24, , 30, 12, , 2, 
2019/6/25, , 30, 16, , 1, 
2019/6/26, , 36, 13, , 1, 
2019/6/27, , 31, 17, , 1, 
2019/6/28, , 16, 13, , 1, 
2019/6/29, , 25, 15, , 1, 
2019/6/30, , 33, 10, , 3, 
2019/1/2, , 77, , , , 
2019/1/3, , 119, , , , 
2019/1/4, , 72, , , , 
2019/1/5, , 52, , , , 
2019/1/6, , 72, , , , 
2019/1/7, , 103, , , , 
2019/1/8, , 64, , , , 
2019/1/9, , 84, , , , 
2019/1/10, , 69, , , , 
2019/1/11, , 73, , , , 
2019/1/12, , 72, , , , 
2019/1/13, , 63, , , , 
2019/1/14, , 44, , , , 
2019/1/15, , 103, , , , 
2019/1/16, , 84, , , , 
2019/1/17, , 80, , , , 
2019/1/18, , 85, , , , 
2019/1/19, , 92, , , , 
2019/1/20, , 90, , , , 
2019/1/21, , 80, , , , 
2019/1/22, , 181, , , , 
2019/1/23, , 77, , , , 
2019/1/24, , 58, , , , 
2019/1/25, , 71, , , , 
2019/1/26, , 55, , , , 
2019/1/27, , 37, , , , 
2019/1/28, , 70, , , , 
2019/1/29, , 66, , , , 
2019/1/30, , 81, , , , 
2019/1/31, , 96, , , , 
2019/2/1, , 100, , , , 
2019/2/2, , 72, , , , 
2019/2/3, , 72, 11, , 6, 
2019/2/4, , 93, 14, , 3, 
2019/2/5, , 66, 16, , 3, 
2019/2/6, , 49, 8, , 9, 
2019/2/7, , 80, 14, , 5, 
2019/2/8, , 67, 15, , 3, 
2019/2/9, , 63, 15, , 3, 
2019/2/10, , 65, 11, , 4, 
2019/2/11, , 73, 13, , 5, 
2019/2/12, , 60, 12, 11, 5, 
2019/2/13, , 67, 11, 10, 7, 
2019/2/14, , 76, 12, 10, 5, 
2019/2/15, , 70, 13, 8, 4, 
2019/2/16, , 60, 11, 14, 6, 
2019/2/17, , 73, 11, 11, 5, 
2019/2/18, , 75, 9, 12, 6, 
2019/2/19, , 79, 10, 11, 7, 
2019/2/20, , 79, 7, 14, 11, 
2019/2/21, , 85, 10, 10, 7, 
2019/2/22, , 76, 11, 11, 8, 
2019/2/23, , 75, 11, 9, 5, 
2019/2/24, , 63, 11, 9, 4, 
2019/2/25, , 62, 12, 8, 5, 
2019/2/26, , 71, 9, 10, 9, 
2019/2/27, , 71, 10, 9, 6, 
2019/2/28, , 67, 10, 7, 7, 
2019/3/1, , 68, 10, , 7, 
2019/3/2, , 79, 9, , 11, 
2019/3/3, , 63, 6, 13, 7, 
2019/3/4, , 73, 6, 11, 5, 
2019/3/5, , 75, , 5, 3, 
2019/3/6, , 73, , 8, 6, 
2019/3/7, , 68, , 7, , 
2019/3/8, , 70, , 6, 3, 
2019/3/9, , 50, , 8, 4, 
2019/3/10, , 60, 7, 2, 2, 
2019/3/11, , 52, 15, , 2, 
2019/3/12, , 68, 16, , 2, 
2019/3/13, , 62, 14, , 5, 
2019/3/14, , 81, 15, , 8, 
2019/3/15, , 74, 11, , 8, 
2019/3/16, , 74, 10, , 8, 
2019/3/17, , 71, 10, 7, 7, 
2019/3/18, , 77, 17, 2, , 
2019/3/19, , 54, 17, , 1, 
2019/3/20, , 44, 14, , 4, 
2019/3/21, , 60, 19, , 4, 
2019/3/22, , 60, 14, , 7, 
2019/3/23, , 70, 18, , 8, 
2019/3/24, , 64, 16, , 5, 
2019/3/25, , 63, 19, , 7, 
2019/3/26, , 67, 18, , 2, 
2019/3/27, , 42, 19, , 2, 
2019/3/28, , 68, 19, , 2, 
2019/3/29, , 61, 18, , 4, 
2019/3/30, , 64, 16, , 5, 
2019/3/31, , 54, 4, , 14, 
2018/1/1, , 84, 9, , 13, 
2018/1/2, , 59, 6, , 11, 
2018/1/3, , 76, 4, , 28, 
2018/1/4, , 111, 2, , 36, 
2018/1/5, , 139, 4, , 46, 
2018/1/6, , 146, 13, , 31, 
2018/1/7, , 100, 18, , 13, 
2018/1/8, , 45, 16, , 21, 
2018/1/9, , 38, 14, , 13, 
2018/1/10, , 85, 7, , 24, 
2018/1/11, , 109, 9, , 29, 
2018/1/12, , 83, 1, , 32, 
2018/1/13, , 203, 7, , 19, 
2018/1/14, , 91, 11, , 17, 
2018/1/15, , 65, 15, , 23, 
2018/1/16, , 72, 6, , 24, 
2018/1/17, , 115, 13, , 16, 
2018/1/18, , 119, 15, , 15, 
2018/1/19, , 53, 11, 28, 19, 
2018/1/20, , 71, 10, 14, 10, 
2018/1/21, , 71, , , , 
2018/1/24, , 75, 8, 22, 22, 
2018/1/25, , 117, 12, 15, 16, 
2018/1/26, , 82, 17, 11, 12, 
2018/1/27, , 49, 18, 15, 11, 
2018/1/28, , 56, 12, 27, 18, 
2018/1/29, , 239, 9, 29, 17, 
2018/1/30, , 206, 13, 22, 16, 
2018/1/31, , 95, 15, 17, 8, 
2018/2/1, , 68, 7, 24, 22, 
2018/2/2, , 163, , , , 
2017/10/1, , 39, , , , 
2017/10/2, , 43, , , , 
2017/10/4, , 79, , , 28, 
2017/10/5, , 89, , , 28, 
2017/10/6, , 60, , , 17, 
2017/10/7, , 78, , , 14, 
2017/10/8, , 22, , , 19, 
2017/10/9, , 40, , , 22, 
2017/10/10, , 55, , , 23, 
2017/10/11, , 56, , , 13, 
2017/10/12, , 53, , , 10, 
2017/10/13, , 63, , , 13, 
2017/10/14, , 58, 17, , 11, 
2017/10/15, , 68, 15, , 12, 
2017/10/16, , 86, 15, , 13, 
2017/10/17, , 92, 14, , 13, 
2017/10/18, , 84, 15, , 12, 
2017/10/19, , 75, 19, , 13, 
2017/10/20, , 83, 11, , 6, 
2017/10/21, , 40, 8, , 11, 
2017/10/22, , 72, 15, , 5, 
2017/10/23, , 49, 12, , 8, 
2017/10/24, , 67, 10, , 10, 
2017/10/25, , 64, 12, , 11, 
2017/10/26, , 81, 15, , 5, 
2017/10/27, , 30, 18, , 15, 
2017/10/28, , 52, 9, , 19, 
2017/10/29, , 14, 12, , 12, 
2017/10/30, , 12, 12, , 10, 
2017/10/31, , 11, 12, , 9, 
2017/11/1, , 11, 18, , 9, 
2017/11/2, , 11, 14, , 11, 
2017/11/3, , 7, 9, , 13, 
2017/11/4, , 9, 11, , 14, 
2017/11/5, , 13, 6, , 6, 
2017/11/6, , 9, , , 3, 
2017/11/7, , 17, , , 6, 
2017/11/8, , 11, , , 8, 
2017/11/9, , 95, , , 6, 
2017/11/10, , 18, , , 8, 
2017/11/11, , 8, , , 9, 
2017/11/12, , 15, , , 5, 
2017/11/13, , 8, , , 5, 
2017/11/14, , 5, , , 17, 
2017/11/15, , 24, 11, , 24, 
2017/11/16, , 20, 11, , 16, 
2017/11/17, , 26, 9, , 17, 
2017/11/18, , 41, 7, , 30, 
2017/11/19, , 42, 13, , 34, 
2017/11/20, , 29, 15, , 13, 
2017/11/21, , 11, 10, , 10, 
2017/11/22, , 8, 13, , 16, 
2017/11/23, , 27, 7, , 18, 
2017/11/24, , 29, 9, , 17, 
2017/11/25, , 18, 10, , , 
2017/11/26, , 19, 14, , , 
2017/11/27, , 27, 16, , , 
2017/11/28, , 16, 8, , , 
2017/11/29, , 43, 6, , , 
2017/11/30, , 60, 3, , , 
2017/12/1, , 58, 8, , , 
2017/12/2, , 29, 10, , , 
2017/12/3, , 37, 5, , , 
2017/12/4, , 49, 5, , , 
2017/12/5, , 52, 5, , 19, 
2017/12/6, , 44, 8, , 12, 
2017/12/7, , 59, 4, , 14, 
2017/12/8, , 140, 10, , 23, 
2017/12/9, , 109, 10, , 25, 
2017/12/10, , 60, 13, , 15, 
2017/12/11, , 67, 13, , 18, 
2017/12/12, , 50, 13, , 11, 
2017/12/13, , 50, 6, , 11, 
2017/12/14, , 98, 10, , 13, 
2017/12/15, , 80, 9, , 15, 
2017/12/16, , 105, 9, , 18, 
2017/12/17, , 123, 16, , 12, 
2017/12/18, , 53, 11, , 13, 
2017/12/19, , 98, 3, , 20, 
2017/12/20, , 128, 4, , 24, 
2017/12/21, , 100, 8, , 22, 
2017/12/22, , 79, 3, , 23, 
2017/12/23, , 126, 7, , 24, 
2017/12/24, , 94, 2, , 29, 
2017/12/25, , 196, 9, , 22, 
2017/12/26, , 75, 11, , 15, 
2017/12/27, , 43, 14, , 17, 
2017/12/28, , 41, 13, , 10, 
2017/12/29, , 49, 17, , 6, 
2017/12/30, , 49, , , , 
2017/7/2, , 44, 25, , , 2
2017/7/3, , 39, 21, , , 
2017/7/4, , 49, , , , 
2017/7/5, , 41, , , , 1
2017/7/6, , 47, , , , 1
2017/7/7, , 50, , , , 
2017/7/8, , 32, , , , 
2017/7/9, , 52, , , , 1
2017/7/10, , 56, , , , 2
2017/7/11, , 53, , , , 2
2017/7/12, , 40, , , , 1
2017/7/13, , 47, , , , 1
2017/7/14, , 55, , , , 5
2017/7/15, , 90, , , , 16
2017/7/16, , 108, , , , 5
2017/7/17, , 31, , , , 1
2017/7/18, , 35, , , , 7
2017/7/19, , 35, , , , 3
2017/7/20, , 25, , , , 3
2017/7/21, , 38, , , , 
2017/7/23, , 38, , , , 5
2017/7/24, , 28, , , , 3
2017/7/25, , 8, , , , 2
2017/7/26, , 6, , , , 2
2017/7/27, , 11, , , , 3
2017/7/28, , 8, , , , 
2017/7/30, , 7, , , , 3
2017/7/31, , 14, , , , 1
2017/8/1, , 8, , , , 2
2017/8/2, , 7, , , , 3
2017/8/3, , 5, , , , 3
2017/8/4, , 10, , , , 3
2017/8/5, , 8, , , , 2
2017/8/6, , 6, , , , 
2017/8/7, , 5, , , , 1
2017/8/8, , 5, , , , 2
2017/8/9, , 4, , , , 1
2017/8/10, , 44, , , , 3
2017/8/11, , 20, , , , 2
2017/8/12, , 42, , , , 1
2017/8/13, , 33, , , , 1
2017/8/14, , 26, , , , 2
2017/8/15, , 25, , , , 5
2017/8/16, , 19, , , , 4
2017/8/17, , 28, , , , 1
2017/8/18, , 22, , , , 2
2017/8/19, , 29, , , , 1
2017/8/20, , 16, , , , 
2017/8/21, , 42, , , , 
2017/8/23, , 20, , 14, 4, 1
2017/8/24, , 36, , 12, 6, 3
2017/8/25, , 446, , 12, 6, 9
2017/8/26, , 55, , 6, , 
2017/8/27, , 21, , 11, 8, 1
2017/8/28, , 40, , 11, 16, 4
2017/8/29, , 49, , , , 6
2017/8/30, , 57, , , , 5
2017/8/31, , 54, , , , 2
2017/9/1, , 50, , , , 2
2017/9/2, , 25, , , , 3
2017/9/3, , 42, , , , 2
2017/9/4, , 20, , , , 3
2017/9/5, , 33, , , , 5
2017/9/6, , 41, , , , 
2017/9/11, , 41, , , , 
2017/9/12, , 45, , , , 
2017/9/13, , 59, , , , 
2017/9/14, , 65, , , , 
2017/9/15, , 53, , , , 
2017/9/16, , 47, , , , 
2017/9/17, , 59, , , , 
2017/9/18, , 53, , , , 
2017/9/19, , 56, , , , 
2017/9/20, , 61, , , , 
2017/9/21, , 72, , , , 
2017/4/1, , 70, , , 3, 
2017/4/2, , 65, , , 2, 
2017/4/3, , 49, , , 29, 
2017/4/4, , 73, , , 53, 
2017/4/5, , 43, , , 22, 
2017/4/6, , 64, , , 24, 
2017/4/7, , 64, , , 23, 
2017/4/8, , 57, , , 36, 
2017/4/9, , 61, , , 39, 
2017/4/10, , 56, , , 28, 
2017/4/11, , 54, , , 44, 
2017/4/12, , 70, , , 39, 
2017/4/13, , 74, , , 9, 
2017/4/14, , 69, , , , 
2017/4/15, , 61, , , , 
2017/4/16, , 41, , , 3, 
2017/4/17, , 31, , , 22, 
2017/4/18, , 149, , , 6, 
2017/4/19, , 38, , , 16, 
2017/4/20, , 34, , , 22, 
2017/4/21, , 55, , , 12, 
2017/4/22, , 33, , , , 
2017/4/23, , 40, , , 20, 
2017/4/24, , 39, , , 22, 
2017/4/25, , 44, , , 38, 
2017/4/26, , 43, , , 44, 
2017/4/27, , 68, , , 57, 
2017/4/28, , 67, , , , 
2017/4/29, , 71, , , , 
2017/4/30, , 72, , , , 
2017/5/1, , 109, , , , 
2017/5/2, , 106, , , , 
2017/5/3, , 77, , , , 
2017/5/4, , 39, , , , 
2017/5/5, , 41, , , , 
2017/5/6, , 62, , , , 
2017/5/7, , 68, , , , 
2017/5/8, , 104, , , , 
2017/5/9, , 44, , , , 
2017/5/13, , 58, , , , 
2017/5/14, , 36, , , , 
2017/5/15, , 61, , , , 
2017/5/16, , 72, , , , 
2017/5/17, , 107, , , , 
2017/5/23, , 64, , , , 
2017/5/24, , 67, , , , 
2017/5/25, , 58, , , , 
2017/5/29, , 61, , , , 
2017/5/30, , 47, , , , 
2017/6/4, , 55, 16, 13, 31, 6
2017/6/5, , 48, , , , 
2017/6/8, , 57, 15, 13, 31, 6
2017/6/9, , 73, , , , 
2017/6/10, , 78, , , , 
2017/6/11, , 79, , , , 
2017/6/12, , 85, , , , 
2017/6/13, , 87, , , , 
2017/6/14, , 80, , , , 
2017/6/15, , 64, , , , 
2017/6/16, , 55, , , , 
2017/6/17, , 55, , , , 
2017/6/18, , 81, , , , 
2017/6/19, , 66, , , , 
2017/6/20, , 28, 6, , , 
2017/6/21, , 30, 19, , , 7
2017/6/22, , 25, 20, , , 4
2017/6/23, , 42, 26, , , 1
2017/6/24, , 36, 26, , , 1
2017/6/25, , 40, 30, , , 1
2017/6/26, , 54, 31, , , 2
2017/6/27, , 65, 28, , , 6
2017/6/28, , 66, 14, , , 4
2017/6/29, , 63, , , , 
2017/1/2, , 86, , , , 
2017/1/3, , 229, , , , 
2017/1/4, , 46, , , , 
2017/1/5, , 53, , , , 
2017/1/6, , 82, , , , 
2017/1/7, , 73, , , , 
2017/1/8, , 78, , , , 
2017/1/9, , 73, , , , 
2017/1/10, , 112, , , , 
2017/1/11, , 152, , , , 
2017/1/12, , 166, , , , 
2017/1/13, , 88, , , , 
2017/1/14, , 28, , , , 
2017/1/15, , 47, , , , 
2017/1/16, , 75, , , , 
2017/1/17, , 101, , , , 
2017/1/18, , 104, , , , 
2017/1/19, , 134, , , , 
2017/1/20, , 92, , , , 
2017/1/21, , 107, , , , 
2017/1/22, , 69, , , , 
2017/1/23, , 48, , , , 
2017/1/24, , 36, , , , 
2017/1/25, , 49, , , , 
2017/1/26, , 63, , , , 
2017/1/27, , 96, , , , 
2017/1/28, , 42, , , , 
2017/1/29, , 44, , , , 
2017/1/30, , 64, , , , 
2017/1/31, , 103, , , , 
2017/2/1, , 79, , , , 
2017/2/2, , 54, , , , 
2017/2/3, , 73, , , , 
2017/2/4, , 87, , , , 
2017/2/5, , 68, , , , 
2017/2/6, , 31, , , , 
2017/2/7, , 42, , , , 
2017/2/8, , 73, , , , 
2017/2/9, , 85, , , , 
2017/2/10, , 69, , , , 
2017/2/11, , 52, , , , 
2017/2/12, , 71, , , , 
2017/2/13, , 40, , , , 
2017/2/14, , 67, , , , 
2017/2/15, , 49, , , , 
2017/2/16, , 61, , , , 
2017/2/17, , 62, , , , 
2017/2/18, , 58, , , , 
2017/2/19, , 31, , , , 
2017/2/20, , 49, , , , 
2017/2/21, , 55, , , , 
2017/2/22, , 54, , , , 
2017/2/23, , 54, , , 55, 
2017/2/24, , 80, , , 61, 
2017/2/25, , 87, , , , 
2017/2/26, , 52, , , , 
2017/2/27, , 56, , , , 
2017/2/28, , 44, , , , 
2017/3/1, , 66, , , , 
2017/3/2, , 50, , , , 
2017/3/3, , 43, , , , 
2017/3/4, , 32, , , , 
2017/3/5, , 38, , , , 
2017/3/6, , 24, , , , 
2017/3/7, , 45, , , , 
2017/3/8, , 51, , , , 
2017/3/9, , 54, , , 28, 
2017/3/10, , 57, , , 17, 
2017/3/11, , 39, , , 15, 
2017/3/12, , 51, , , 17, 
2017/3/13, , 50, , , 14, 
2017/3/14, , 54, , , 23, 
2017/3/15, , 48, , , 26, 
2017/3/16, , 48, , , 10, 
2017/3/17, , 63, , , 15, 
2017/3/18, , 45, , , 3, 
2017/3/19, , 48, , , 19, 
2017/3/20, , 46, , , 27, 
2017/3/21, , 51, , , 14, 
2017/3/22, , 58, , , 2, 
2017/3/23, , 44, , , , 
2017/3/24, , 47, , , 4, 
2017/3/25, , 56, , , 30, 
2017/3/26, , 45, , , 52, 
2017/3/27, , 54, , , 15, 
2017/3/28, , 65, , , 5, 
2017/3/29, , 52, , , 13, 
2017/3/30, , 51, , , 4, 
2017/3/31, , 56, , , 9, 
2016/10/1, , 7, , , , 
2016/10/2, , 10, , , , 
2016/10/3, , 11, , , , 
2016/10/4, , 8, , , , 
2016/10/5, , 10, , , , 
2016/10/6, , 9, , , , 
2016/10/7, , 8, , , , 
2016/10/8, , 12, , , , 
2016/10/9, , 9, , , , 
2016/10/10, , 9, , , , 
2016/10/11, , 10, , , , 
2016/10/12, , 53, , , , 
2016/10/13, , 63, , , , 
2016/10/14, , 75, , , , 
2016/10/15, , 77, , , , 
2016/10/16, , 32, , , , 
2016/10/17, , 43, , , , 
2016/10/18, , 61, , , , 
2016/10/19, , 38, , , , 
2016/10/20, , 44, , , , 
2016/10/21, , 44, , , , 
2016/10/22, , 47, , , , 
2016/10/23, , 59, , , , 
2016/10/24, , 37, , , , 
2016/10/25, , 36, , , , 
2016/10/26, , 46, , , , 
2016/10/27, , 69, , , , 
2016/10/28, , 52, , , , 
2016/10/29, , 58, , , , 
2016/10/30, , 52, , , , 
2016/10/31, , 65, , , , 
2016/11/1, , 77, , , , 
2016/11/2, , 139, , , , 
2016/11/3, , 140, , , , 
2016/11/4, , 101, , , , 
2016/11/5, , 41, , , , 
2016/11/6, , 40, , , , 
2016/11/7, , 45, , , , 
2016/11/8, , 50, , , , 
2016/11/9, , 43, , , , 
2016/11/10, , 39, , , , 
2016/11/11, , 66, , , , 
2016/11/12, , 63, , , , 
2016/11/13, , 56, , , , 
2016/11/14, , 62, , , , 
2016/11/15, , 52, , , , 
2016/11/16, , 42, , , , 
2016/11/17, , 47, , , , 
2016/11/18, , 53, , , , 
2016/11/19, , 48, , , , 
2016/11/20, , 59, , , , 
2016/11/21, , 51, , , , 
2016/11/22, , 125, , , , 
2016/11/23, , 155, , , , 
2016/11/24, , 79, , , , 
2016/11/25, , 69, , , , 
2016/11/26, , 111, , , , 
2016/11/27, , 82, , , , 
2016/11/28, , 73, , , , 
2016/11/29, , 54, , , , 
2016/11/30, , 101, , , , 
2016/12/1, , 121, , , , 
2016/12/2, , 73, , , , 
2016/12/3, , 91, , , , 
2016/12/4, , 47, , , , 
2016/12/5, , 121, , , , 
2016/12/6, , 142, , , , 
2016/12/7, , 109, , , , 
2016/12/8, , 63, , , , 
2016/12/9, , 69, , , , 
2016/12/10, , 37, , , , 
2016/12/11, , 106, , , , 
2016/12/12, , 99, , , , 
2016/12/13, , 49, , , , 
2016/12/14, , 79, , , , 
2016/12/15, , 95, , , , 
2016/12/16, , 82, , , , 
2016/12/17, , 53, , , , 
2016/12/18, , 42, , , , 
2016/12/19, , 57, , , , 
2016/12/20, , 134, , , , 
2016/12/21, , 62, , , , 
2016/12/22, , 45, , , , 
2016/12/23, , 57, , , , 
2016/12/24, , 58, , , , 
2016/12/25, , 74, , , , 
2016/12/26, , 67, , , , 
2016/12/27, , 58, , , , 
2016/12/28, , 89, , , , 
2016/12/29, , 69, , , , 
2016/12/30, , 39, , , , 
2016/12/31, , 77, , , , 
2017/1/1, , 61, , , , 
2016/7/1, , 38, 13, , 4, 
2016/7/2, , 52, 12, , 5, 
2016/7/3, , 44, 10, , 3, 
2016/7/4, , 91, 14, , , 
2016/7/5, , 44, 10, , 3, 
2016/7/6, , 52, 14, , 4, 
2016/7/7, , 52, 14, , 5, 
2016/7/8, , 57, 15, , 5, 
2016/7/9, , 69, 18, , 1, 
2016/7/10, , 22, 17, , , 
2016/7/11, , 17, 16, , 1, 
2016/7/12, , 32, 14, , 1, 
2016/7/13, , 44, 15, , , 
2016/7/14, , 31, , , 1, 
2016/7/15, , 17, , , 2, 
2016/7/16, , 21, , , 4, 
2016/7/17, , 41, , , , 
2016/7/18, , 29, , , 5, 
2016/7/19, , 28, , , 3, 
2016/7/20, , 43, , , , 
2016/7/21, , 32, , , , 
2016/7/22, , 10, , , , 
2016/7/23, , 42, , , 5, 
2016/7/24, , 116, , , 2, 
2016/7/25, , 75, , , 3, 
2016/7/26, , 58, , , 6, 
2016/7/27, , 68, , , , 
2016/8/7, , 61, 14, , 6, 
2016/8/8, , 55, 18, , , 
2016/8/9, , 26, 17, , , 
2016/8/10, , 19, 17, , 4, 
2016/8/11, , 37, 13, , 4, 
2016/8/12, , 40, , , 3, 
2016/8/13, , 40, , , 1, 
2016/8/14, , 16, , , 1, 
2016/8/15, , 36, , , , 
2016/8/16, , 55, , , 1, 
2016/8/17, , 22, , , 1, 
2016/8/18, , 35, , , 3, 
2016/8/19, , 40, , , 7, 
2016/8/20, , 35, , , , 
2016/8/21, , 29, , , 4, 
2016/8/22, , 12, , , 6, 
2016/8/23, , 33, , , , 
2016/8/24, , 23, , , 4, 
2016/8/25, , 37, , , 1, 
2016/8/26, , 40, , , 4, 
2016/8/27, , 46, , , 1, 
2016/8/28, , 41, 10, , 1, 
2016/8/29, , 21, , , 1, 
2016/8/30, , 15, , , 4, 
2016/8/31, , 23, , , , 
2016/9/1, , 49, , , , 
2016/9/2, , 40, , , , 
2016/9/3, , 30, , , , 
2016/9/4, , 21, , , , 
2016/9/5, , 39, , , , 
2016/9/6, , 39, , , , 
2016/9/7, , 35, , , , 
2016/9/8, , 50, , , , 
2016/9/9, , 54, , , , 
2016/9/10, , 35, , , , 
2016/9/11, , 35, , , , 
2016/9/12, , 48, , , , 
2016/9/13, , 42, , , , 
2016/9/14, , 52, , , , 
2016/9/15, , 52, , , , 
2016/9/16, , 57, , , , 
2016/9/17, , 48, , , , 
2016/9/18, , 36, , , , 
2016/9/19, , 39, , , , 
2016/9/20, , 57, , , , 
2016/9/21, , 42, , , , 
2016/9/22, , 57, , , , 
2016/9/23, , 30, , , , 
2016/9/24, , 52, , , , 
2016/9/25, , 30, , , , 
2016/9/26, , 11, , , , 
2016/9/27, , 11, , , , 
2016/9/28, , 6, , , , 
2016/9/29, , 8, , , , 
2016/9/30, , 6, , , , 
2016/4/1, , 32, 23, , , 
2016/4/2, , 47, 21, , , 
2016/4/3, , 46, 27, , , 
2016/4/4, , 42, 23, , , 
2016/4/5, , 47, 28, , , 
2016/4/6, , 66, 25, , , 
2016/4/7, , 60, 24, , , 
2016/4/8, , 57, 21, , , 
2016/4/9, , 48, 28, , , 
2016/4/10, , 72, 32, , , 
2016/4/11, , 49, 34, , , 
2016/4/12, , 93, 37, , , 
2016/4/13, , 45, 36, , , 
2016/4/14, , 61, 37, , , 
2016/4/15, , 64, 21, , , 
2016/4/16, , 22, 23, , , 
2016/4/17, , 33, 18, , , 
2016/4/18, , 33, 23, , , 
2016/4/19, , 43, 19, , , 
2016/4/20, , 130, 40, , , 
2016/4/21, , 107, 35, , , 
2016/4/22, , 28, 28, , , 
2016/4/23, , 70, 27, , , 
2016/4/24, , 37, 23, , , 
2016/4/25, , 57, 25, , , 
2016/4/26, , 50, 29, , , 
2016/4/27, , 48, 29, , , 
2016/4/28, , 70, 28, , , 
2016/4/29, , 58, 24, , , 
2016/4/30, , 58, 28, , , 
2016/5/1, , 17, 24, , , 
2016/5/2, , 32, 25, , , 
2016/5/3, , 36, 21, , , 
2016/5/4, , 52, 24, 9, 14, 
2016/5/5, , 36, 98, 22, 27, 
2016/5/6, , 36, 131, 14, 21, 
2016/5/7, , 51, 19, , 23, 
2016/5/8, , 36, 6, , 16, 
2016/5/9, , 50, 8, , 19, 
2016/5/10, , 55, 8, , 19, 
2016/5/11, , 32, 7, , 23, 
2016/5/12, , 31, 7, , 24, 
2016/5/13, , 66, 4, , 16, 
2016/5/14, , 24, 8, , 23, 
2016/5/15, , 53, 6, , 16, 
2016/5/16, , 50, 7, , 21, 
2016/5/17, , 68, 5, , 20, 
2016/5/18, , 94, 7, , 17, 
2016/5/19, , 56, 7, , 23, 
2016/5/20, , 35, 6, , 15, 
2016/5/21, , 47, 6, , 16, 
2016/5/22, , 37, 9, , 16, 
2016/5/23, , 65, 7, , 19, 
2016/5/24, , 74, 4, , 16, 
2016/5/25, , 42, 8, , 27, 
2016/5/26, , 82, 8, , 27, 
2016/5/27, , 109, 4, , 15, 
2016/5/28, , 46, 7, , 19, 
2016/5/29, , 51, 6, , 16, 
2016/5/30, , 64, 6, , 19, 
2016/5/31, , 59, 9, , 18, 
2016/6/1, , 62, 6, , 16, 
2016/6/2, , 52, 6, , 17, 
2016/6/3, , 75, 7, , 17, 
2016/6/4, , 44, 6, , 19, 
2016/6/5, , 37, 4, , 19, 
2016/6/6, , 44, 5, , 20, 
2016/6/7, , 52, 12, , 16, 
2016/6/8, , 57, 54, , , 
2016/6/9, , 12, 82, , , 
2016/6/10, , 31, 40, , , 
2016/6/11, , 50, 9, , , 
2016/6/12, , 32, 7, , , 
2016/6/13, , 51, , , , 
2016/6/16, , 54, 11, , , 
2016/6/17, , 57, 13, , , 
2016/6/18, , 54, 90, , , 
2016/6/19, , 31, , , , 
2016/6/20, , 29, 48, , , 
2016/6/21, , 39, 17, , , 
2016/6/22, , 15, 13, , 5, 
2016/6/23, , 23, 13, , 6, 
2016/6/24, , 47, 11, , 1, 
2016/6/25, , 47, 11, , 1, 
2016/6/26, , 43, 10, , 1, 
2016/6/27, , 47, 12, , 2, 
2016/6/28, , 46, 12, , 1, 
2016/6/29, , 23, 11, , 2, 
2016/6/30, , 35, 12, , 3, 
2016/1/4, , 61, 16, , , 
2016/1/5, , 125, 13, , , 
