date, pm25, pm10, o3, no2, so2, co
2018/4/1, 50, 74, 25, 11, 2, 6
2018/4/2, 38, 73, 24, 12, 2, 6
2018/4/3, 42, 91, 25, 10, 8, 2
2018/4/4, 5, 66, 28, 10, 3, 5
2018/4/5, 13, 64, 29, 12, 3, 7
2018/4/6, 48, 84, 25, 14, 8, 11
2018/4/7, 66, 81, 20, 20, 6, 8
2018/4/8, 73, 74, 17, , 7, 6
2018/4/9, 29, 69, 28, 15, 3, 8
2018/4/10, 45, 81, 21, 15, 3, 10
2018/4/11, 58, 93, 23, 10, , 13
2018/4/12, 35, 31, 25, , 3, 
2018/4/13, 27, 66, 19, , 6, 
2018/4/14, 48, 77, 21, , 9, 
2018/4/15, 53, 94, 25, , 4, 
2018/4/16, 49, 77, 22, , 5, 5
2018/4/17, 34, 68, 24, , 9, 6
2018/4/18, 27, 104, 22, , 2, 4
2018/4/19, 48, 63, 23, , 3, 3
2018/4/20, 72, 56, 27, , 4, 4
2018/4/21, 48, 56, 31, , 3, 4
2018/4/22, 47, 84, 27, , 3, 5
2018/4/23, 65, 91, 24, , 5, 5
2018/4/24, 83, 118, 20, , 2, 5
2018/4/25, 80, 88, 24, , 11, 5
2018/4/26, 97, 126, 22, , 5, 7
2018/4/27, 110, 39, 19, , 5, 2
2018/4/28, 51, 40, 20, , 9, 4
2018/4/29, 52, 55, 12, , 23, 9
2018/4/30, 68, 71, 11, , 7, 7
2018/5/1, 86, 66, 25, , 1, 4
2018/5/2, 43, 100, 27, , 5, 2
2018/5/3, 50, 140, 28, , 15, 1
2018/5/4, 55, 61, 32, , 18, 3
2018/5/5, 57, 66, 22, , 3, 5
2018/5/6, 70, 93, 30, , 5, 4
2018/5/7, 83, 110, 26, , 5, 4
2018/5/8, 114, 67, 31, , 1, 2
2018/5/9, 38, 84, 29, , 1, 4
2018/5/10, 60, 122, 21, , 5, 5
2018/5/11, 64, 120, 27, , 3, 3
2018/5/12, 58, 109, 28, , 5, 5
2018/5/15, 71, 78, 21, , 2, 4
2018/5/16, 58, 103, 26, , 2, 4
2018/5/17, 54, 132, 33, , 2, 3
2018/5/18, 59, 117, 32, , 2, 3
2018/5/19, 68, 133, 31, , 5, 2
2018/5/20, 52, 251, 29, , 2, 1
2018/5/21, 68, 225, 29, , 4, 3
2018/5/22, 81, 82, 36, , 1, 3
2018/5/23, 43, 89, 27, , 6, 4
2018/5/24, 82, , 26, , 1, 2
2018/5/25, 66, , 28, , 5, 3
2018/5/26, 41, , 22, , 1, 3
2018/5/27, 60, 59, 27, , 3, 4
2018/5/28, 66, 80, 21, 12, 8, 3
2018/5/29, 53, 75, 24, 8, 1, 3
2018/5/30, 55, 100, 28, 10, 4, 2
2018/5/31, 86, 139, 41, 6, 5, 2
2018/6/1, 100, 117, 23, 3, 6, 2
2018/6/2, 76, 49, 27, 5, , 3
2018/6/3, 47, 86, 25, 6, 2, 3
2018/6/4, 86, 87, 16, 8, , 7
2018/6/5, 60, 70, 12, , 1, 12
2018/6/6, 46, 81, 17, , 4, 2
2018/6/7, 57, 72, 29, , 3, 2
2018/6/8, 72, 68, 29, , 4, 2
2018/6/9, 81, 63, 27, , 4, 3
2018/6/10, 80, 65, 29, , 1, 2
2018/6/11, 103, 73, 18, , 2, 2
2018/6/12, 94, 110, 18, , 5, 2
2018/6/13, 100, 91, 27, 7, 1, 2
2018/6/14, 75, 85, 18, 9, , 3
2018/6/15, 80, 70, 23, 8, 5, 2
2018/6/16, 61, 40, 8, 9, 1, 3
2018/6/18, 48, 61, 23, 12, 7, 2
2018/6/19, 70, 74, 25, 12, 3, 3
2018/6/20, 78, 104, 23, 12, 2, 3
2018/6/21, 66, 80, 21, 9, 1, 3
2018/6/22, 64, 60, 5, 8, , 4
2018/6/23, 58, 49, 22, 9, 2, 3
2018/6/24, 40, 63, 23, 8, 3, 2
2018/6/25, 49, 60, 14, 9, 3, 2
2018/6/26, 50, 206, 11, 10, 3, 3
2018/6/27, 46, 111, 20, 10, 1, 3
2018/6/28, 62, 123, 18, 11, 1, 3
2018/6/29, 74, 98, , 8, 4, 9
2018/6/30, 85, 61, , 8, 2, 3
2018/1/1, 209, 110, 2, 23, 24, 19
2018/1/2, 189, 258, , 29, 28, 28
2018/1/3, 218, 394, , 35, 44, 35
2018/1/4, 318, 655, , 42, 59, 55
2018/1/5, 282, 577, , 38, 51, 34
2018/1/6, 296, 118, 1, 27, 43, 13
2018/1/7, 158, 78, 6, 22, 22, 13
2018/1/8, 110, 56, 11, 20, 13, 9
2018/1/9, 81, 118, 6, 31, 20, 21
2018/1/10, 208, 320, , 43, 34, 32
2018/1/11, 319, 464, , 40, 44, 43
2018/1/12, 237, 366, , 41, 42, 39
2018/1/13, 223, 193, , 29, 30, 24
2018/1/14, 169, 176, 1, 33, 35, 25
2018/1/15, 200, 404, 2, 32, 39, 29
2018/1/16, 186, 188, 1, 36, 35, 29
2018/1/17, 213, 268, 5, 29, 37, 26
2018/1/24, 143, 349, 2, 36, 38, 30
2018/1/25, 232, 309, 4, 31, , 24
2018/1/26, 196, 89, 12, 20, , 13
2018/1/27, 90, 128, 10, 22, , 20
2018/1/28, 68, 228, 9, 28, , 19
2018/1/29, 202, 182, 6, 33, 20, 24
2018/1/30, 182, 175, 7, 31, 19, 24
2018/1/31, 183, 100, 13, 22, 16, 15
2018/2/1, 119, 269, 7, 30, 23, 24
2018/2/2, 179, 490, 6, 34, 30, 38
2018/2/3, 234, 261, 5, 34, 25, 30
2018/2/4, 194, 332, 1, 41, 32, 34
2018/2/5, 265, 42, 11, 31, 23, 22
2018/2/6, 173, 165, 6, 31, 19, 21
2018/2/7, 174, 75, 13, 17, 9, 10
2018/2/8, 69, 50, 20, 11, 13, 3
2018/2/9, 20, 57, 18, 12, 10, 7
2018/2/10, 38, 73, 16, 16, 13, 10
2018/2/11, 59, 175, 10, 33, 12, 25
2018/2/12, 169, 148, 12, 31, 16, 27
2018/2/13, 156, 137, 6, 33, 16, 21
2018/2/14, 192, 249, 11, 32, 18, 25
2018/2/15, 186, 222, 6, 30, 16, 22
2018/2/16, 199, 236, 12, 26, 16, 21
2018/2/17, 152, 94, 13, 23, 13, 16
2018/2/18, 117, 108, 13, 25, 15, 15
2018/2/19, 158, 123, 13, 26, 13, 18
2018/2/20, 157, 118, 14, 25, 13, 18
2018/2/21, 140, 148, 13, 29, 17, 26
2018/2/22, 146, 112, 13, 26, 15, 17
2018/2/23, 127, 120, 11, 25, 9, 17
2018/2/24, 135, 97, 14, 20, 10, 17
2018/2/25, 113, 72, 19, 19, 11, 10
2018/2/26, 63, 112, 11, 27, 17, 18
2018/2/27, 115, 64, 22, 18, 8, 9
2018/2/28, 47, 106, 15, 22, 11, 16
2018/3/1, 108, 128, 11, 25, 14, 20
2018/3/2, 146, 47, 21, 14, 5, 6
2018/3/3, 31, 67, 24, 13, 5, 9
2018/3/4, 81, 87, 16, 19, 9, 11
2018/3/5, 85, 72, 21, 12, 3, 7
2018/3/6, 41, 93, 17, 20, 11, 16
2018/3/7, 87, 113, 7, 26, 22, 18
2018/3/8, 116, 71, 20, 20, 6, 10
2018/3/9, 73, 79, 17, 17, 7, 12
2018/3/10, 82, 105, 6, 23, 13, 17
2018/3/11, 105, 107, 8, 27, 18, 19
2018/3/12, 118, 68, 13, 21, 15, 10
2018/3/13, 63, 56, 21, 13, 1, 6
2018/3/14, 24, 86, 14, 17, 6, 9
2018/3/15, 62, 101, 16, 18, 5, 12
2018/3/16, 80, 84, 18, 16, 6, 9
2018/3/17, 67, 82, 20, 15, 7, 10
2018/3/18, 73, 82, 15, 16, 6, 8
2018/3/19, 55, 89, 17, 18, 8, 10
2018/3/20, 84, 99, 14, 19, 7, 10
2018/3/21, 54, 88, 17, 17, 7, 11
2018/3/22, 56, , , 18, 17, 8
2018/3/23, 75, , , 18, 17, 5
2018/3/24, 86, , , 14, 9, 6
2018/3/25, 51, , , 16, 5, 8
2018/3/26, 43, 97, 13, 15, 6, 6
2018/3/27, 70, 79, 25, 15, 3, 8
2018/3/28, 58, 79, 22, 14, 4, 8
2018/3/29, 59, 74, 19, 16, 10, 7
2018/3/30, 42, 307, 21, 16, 4, 7
2018/3/31, 84, 339, 21, 11, 1, 5
2017/10/1, 85, 37, , 11, 2, 5
2017/10/2, 91, 57, , 19, 2, 8
2017/10/3, 76, 88, 9, 21, 11, 10
2017/10/4, 128, 86, 13, 16, 4, 6
2017/10/5, 84, 50, 23, 15, 9, 6
2017/10/6, 76, 41, 19, 12, 4, 4
2017/10/7, 69, 45, 12, 9, , 3
2017/10/8, 30, 9, 14, 8, 1, 3
2017/10/9, 50, 48, 14, 14, 4, 8
2017/10/10, 109, 59, 12, 18, 4, 10
2017/10/11, 124, 41, 7, 13, 3, 9
2017/10/12, 110, 40, 12, 18, 6, 10
2017/10/13, 109, 205, 5, 13, 3, 10
2017/10/14, 113, 37, 13, 18, 7, 8
2017/10/15, 126, 49, 6, 27, 12, 11
2017/10/16, 135, 76, 6, 25, 10, 13
2017/10/17, 144, 71, 9, 21, 11, 10
2017/10/18, 141, 46, 8, 20, 8, 11
2017/10/19, 122, 87, 11, 24, 6, 13
2017/10/20, 134, 61, 4, 23, 4, 18
2017/10/21, 155, 21, 9, 14, 4, 6
2017/10/22, 100, 26, 9, 21, 9, 13
2017/10/23, 100, 77, 4, 22, 7, 12
2017/10/24, 139, 72, 3, 23, 10, 12
2017/10/25, 145, 89, 4, 22, 7, 15
2017/10/26, 142, 86, 12, 10, 2, 8
2017/10/27, 58, 73, 14, 14, 4, 8
2017/10/28, 83, 89, 5, 22, 18, 14
2017/10/29, 147, 154, 5, 25, 12, 19
2017/10/30, 223, 132, 8, 20, 7, 13
2017/11/13, 92, 117, 7, 25, 11, 18
2017/11/14, 201, 113, 5, 27, 20, 19
2017/11/15, 203, 116, 5, 23, 18, 17
2017/11/16, 173, 111, 5, 22, 14, 18
2017/11/17, 167, 134, 5, 28, 20, 20
2017/11/18, 216, 165, 1, 35, 24, 27
2017/11/19, 258, 149, 3, 32, 23, 21
2017/11/20, 255, 81, 6, 18, 12, 8
2017/11/21, 90, 66, 2, 22, 10, 16
2017/11/22, 128, 85, 6, 22, 15, 18
2017/11/23, 161, 126, 2, 29, 14, 23
2017/11/24, 192, 92, 6, 20, 15, 16
2017/11/25, 144, 201, , 32, 25, 35
2017/11/26, 232, 302, 6, 19, 15, 14
2017/11/27, 173, 89, 11, 20, 13, 15
2017/11/28, 135, 231, 3, 30, 22, 24
2017/11/29, 243, 351, 2, 34, 26, 37
2017/11/30, 270, 329, , 40, 29, 39
2017/12/1, 342, 479, 2, 26, 26, 40
2017/12/2, 188, 404, 1, 26, 25, 29
2017/12/3, 231, 126, 2, 25, 21, 20
2017/12/4, 220, 127, 1, 28, 24, 20
2017/12/5, 215, 178, 2, 29, 24, 33
2017/12/6, 219, 88, 5, 27, 20, 18
2017/12/7, 181, 113, 7, 27, 16, 17
2017/12/8, 235, 146, 12, 23, 19, 22
2017/12/19, 85, 223, 2, 37, 25, 26
2017/12/20, 261, 339, , 41, 30, 38
2017/12/21, 340, 401, , 38, 38, 39
2017/12/22, 328, 579, 1, 43, 40, 51
2017/12/23, 301, 248, , 31, 35, 20
2017/12/24, 262, 695, , 48, 38, 48
2017/12/25, 404, 250, , 30, 33, 28
2017/12/26, 260, 400, , 33, 39, 37
2017/12/27, 284, 249, 2, 25, 36, 24
2017/12/28, 188, 60, 6, 17, 22, 8
2017/12/29, 91, 66, 8, 19, 16, 9
2017/12/30, 89, , , , , 
2017/7/1, 45, 21, 125, 12, , 9
2017/7/2, 62, 21, 125, 12, 2, 9
2017/7/3, 36, 33, 131, 7, 1, 5
2017/7/4, 13, 31, 12, 9, 4, 5
2017/7/5, 21, 23, 17, 10, 9, 5
2017/7/6, 37, 72, 19, 9, 2, 5
2017/7/7, 44, 40, 17, 8, 2, 5
2017/7/8, 32, 49, 24, 11, 1, 5
2017/7/9, 42, 138, 8, 11, , 6
2017/7/10, 63, , , , , 
2017/7/11, 58, , , , , 
2017/7/12, 49, , , , , 
2017/7/13, 69, , , , , 
2017/7/14, 54, , , , , 
2017/7/15, 129, , , , , 
2017/7/16, 143, , , , , 
2017/7/17, 42, , , , , 
2017/7/18, 46, , , , , 
2017/7/19, 52, , , , , 
2017/7/20, 36, , , , , 
2017/7/21, 42, 46, 13, 7, , 4
2017/7/22, 56, 57, 24, 12, 1, 6
2017/7/23, 39, 33, 22, 8, , 7
2017/7/24, 49, 21, 24, 12, 1, 8
2017/7/25, 22, 426, 23, 10, 1, 7
2017/7/26, 32, 242, 24, 9, 2, 7
2017/7/27, 29, 39, 26, 12, 3, 8
2017/7/28, 24, 56, 29, 12, 3, 8
2017/7/29, 36, 64, 28, 9, 2, 8
2017/7/30, 43, 42, 34, 10, 4, 8
2017/7/31, 40, 24, 27, 15, 4, 10
2017/8/1, 46, 42, 30, 11, 1, 9
2017/8/2, 46, 51, 27, 11, 1, 9
2017/8/3, 36, 23, 23, 8, 1, 9
2017/8/4, 21, 31, 14, 11, 2, 10
2017/8/5, 41, 45, 15, 12, 6, 10
2017/8/6, 53, 47, 17, 10, 2, 10
2017/8/7, 49, 55, 23, 10, 3, 10
2017/8/8, 50, 44, 18, 14, 1, 10
2017/8/9, 46, 26, 8, 11, 2, 10
2017/8/10, 33, 40, 10, 11, 1, 10
2017/8/11, 26, 54, 13, 10, 1, 10
2017/8/12, 22, 29, 14, 10, 1, 11
2017/8/13, 45, 39, 16, 9, 2, 10
2017/8/14, 44, 59, 20, 11, 5, 12
2017/8/15, 48, 62, 9, 14, 5, 12
2017/8/16, 53, 24, 9, 9, 5, 11
2017/8/17, 33, 29, 17, 12, 2, 11
2017/8/18, 35, 28, 10, 12, , 11
2017/8/19, 34, 6, 19, 7, , 10
2017/8/20, 23, 24, 17, 8, , 11
2017/8/21, 37, 38, 6, 11, 1, 12
2017/8/22, 46, 47, 13, 8, , 11
2017/8/23, 27, 17, 16, 8, , 11
2017/8/24, 36, 39, 20, 10, , 11
2017/8/25, 35, 40, 26, 8, 1, 11
2017/8/26, 35, 65, 12, 8, , 11
2017/8/27, 23, 68, 17, 9, , 11
2017/8/28, 43, 63, 15, 12, 3, 12
2017/8/29, 58, 68, 14, 14, 5, 13
2017/8/30, 61, 83, 14, 14, 1, 14
2017/8/31, 59, 89, 14, 12, 2, 13
2017/9/1, 54, 29, 18, 9, , 13
2017/9/2, 37, 48, 11, 15, , 15
2017/9/3, 61, 19, 13, 9, , 13
2017/9/4, 44, 29, 15, 12, 3, 14
2017/9/5, 57, 55, 1, 8, , 13
2017/9/6, 76, , , , , 
2017/9/11, 46, 38, 13, 13, 3, 2
2017/9/12, 46, 47, 16, 15, 1, 2
2017/9/13, 47, 102, 17, 11, , 2
2017/9/14, 46, 68, 18, 9, , 1
2017/9/15, 36, 228, 16, 12, 1, 2
2017/9/16, 48, 49, 20, 15, 5, 3
2017/9/17, 59, 72, 19, 13, , 3
2017/9/18, 49, 28, , 17, 4, 3
2017/9/19, 75, 42, , 14, 4, 3
2017/9/20, 61, 36, , 7, 4, 1
2017/9/21, 28, 40, , 11, 3, 3
2017/9/22, 51, 29, , 15, 2, 5
2017/9/23, 61, 22, , 12, 2, 3
2017/9/24, 55, 35, , 9, 2, 2
2017/9/25, 26, 57, , 13, 9, 4
2017/9/26, 72, 62, , 13, 2, 5
2017/9/27, 70, 63, , 13, 3, 4
2017/9/28, 81, 72, , 17, 6, 7
2017/9/29, 91, 43, , 11, 1, 3
2017/9/30, 73, 57, , 17, 5, 8
2017/4/7, 38, 120, 26, 12, , 2
2017/4/21, 28, 107, 126, 18, , 9
2017/4/22, 43, 64, 127, 11, , 389
2017/4/23, 54, 77, 29, 8, , 500
2017/4/24, 67, 82, 24, 13, , 500
2017/4/25, 57, 61, 26, 13, , 500
2017/4/26, 75, 76, 25, 14, , 371
2017/4/27, 75, 92, 27, 14, , 40
2017/4/28, 85, 90, 26, 16, , 45
2017/4/29, 107, 107, 28, 14, , 47
2017/4/30, 117, 76, 28, 13, , 4
2017/5/1, 98, 157, 30, 14, 19, 1
2017/5/2, 65, 147, 26, 13, 7, 2
2017/5/3, 23, 62, 28, 7, 1, 2
2017/5/4, 28, 67, 25, 7, 3, 3
2017/5/5, 39, 67, 26, 10, 13, 4
2017/5/6, 57, 50, 30, 10, 9, 5
2017/5/7, 68, 74, 37, 12, 8, 4
2017/5/8, 83, 162, 30, 13, 3, 4
2017/5/9, 28, 53, 33, 9, 12, 3
2017/5/10, 59, 62, 29, 11, 5, 4
2017/5/11, 21, 49, 30, 6, 20, 2
2017/5/12, 23, 44, 31, 7, 4, 2
2017/5/13, 42, 46, 25, 9, 2, 6
2017/5/14, 54, 46, 28, 10, 11, 4
2017/5/15, 73, 131, 30, 12, 7, 4
2017/5/16, 70, 83, 35, 12, 15, 4
2017/5/17, 66, 87, 35, 15, 3, 4
2017/5/18, 66, 104, 31, 11, 7, 3
2017/5/19, 42, 91, 35, 7, 8, 2
2017/5/20, 44, 41, 29, 7, 9, 2
2017/5/21, 57, 28, 33, 11, 6, 3
2017/5/22, 63, 50, 32, 13, 3, 4
2017/5/23, 51, 56, 32, 11, 7, 3
2017/5/24, 45, 44, 28, 12, 6, 4
2017/5/25, 48, 61, 31, 12, 3, 3
2017/5/26, 61, 77, 32, 12, 23, 3
2017/5/27, 55, 76, 31, 9, 27, 3
2017/5/28, 27, 51, 36, 7, 4, 2
2017/5/29, 49, 56, 36, 10, 4, 3
2017/5/30, 58, 50, 35, 12, 14, 3
2017/5/31, 51, 40, 33, 9, 9, 2
2017/6/1, 53, 77, 29, 6, 3, 1
2017/6/2, 31, 25, 31, 9, 3, 2
2017/6/3, 34, , 32, 8, 4, 2
2017/6/4, 54, 17, 32, 8, 5, 2
2017/6/5, 108, 47, 35, 8, , 2
2017/6/6, 29, , , , , 
2017/6/7, 42, , , , 4, 
2017/6/8, 44, 73, 25, 14, 5, 3
2017/6/9, 50, 80, 36, 10, 1, 3
2017/6/10, 53, 55, 32, 9, 5, 5
2017/6/11, 76, 97, 33, 9, 4, 5
2017/6/12, 119, 67, 28, 7, 9, 5
2017/6/13, 29, 77, 29, 10, 4, 7
2017/6/14, 87, 161, 29, 11, 2, 7
2017/6/15, 64, 86, 33, 10, 4, 7
2017/6/16, 63, 73, 30, 10, 5, 7
2017/6/17, 70, 79, 27, 8, 2, 6
2017/6/18, 74, 65, 26, 9, 2, 6
2017/6/19, 67, 48, 29, 10, 1, 6
2017/6/20, 55, 27, 21, 17, , 8
2017/6/21, 32, 16, 24, 11, 1, 6
2017/6/22, 32, 16, 28, 9, 4, 6
2017/6/23, 45, 50, 25, 14, 8, 6
2017/6/24, 54, 67, 28, 16, 4, 7
2017/6/25, 57, 48, 29, 15, 2, 7
2017/6/26, 59, 53, 28, 12, 13, 7
2017/6/27, 59, 97, 28, 13, 9, 7
2017/6/28, 101, 75, 29, 11, 4, 9
2017/6/29, 102, 71, 34, 8, , 8
2017/6/30, 79, , , , , 
2017/1/2, 276, 570, 2, 49, 36, 24
2017/1/3, 244, 375, 2, 38, 60, 38
2017/1/4, 211, 331, 2, 43, 56, 41
2017/1/5, 226, 560, 2, 46, 63, 59
2017/1/6, 256, 369, , 41, 53, 26
2017/1/7, 165, 132, 2, 32, 42, 21
2017/1/8, 215, 344, 2, 34, 43, 23
2017/1/9, 211, 190, 5, 37, 41, 8
2017/1/10, 231, 359, , 39, , 
2017/1/11, 254, 448, 8, 51, 59, 
2017/1/12, 275, 415, 2, 36, 54, 35
2017/1/13, 192, 275, 14, 18, 37, 24
2017/1/14, 69, 184, 9, 29, 38, 26
2017/1/15, 161, 291, 1, 35, 51, 32
2017/1/16, 227, 327, 1, 37, 52, 34
2017/1/17, 245, 472, 1, 36, 46, 31
2017/1/18, 217, 238, 4, 34, 48, 28
2017/1/19, 210, 497, 3, 34, 53, 38
2017/1/20, 172, 212, 2, 29, 41, 23
2017/1/21, 247, 165, 2, 29, 42, 24
2017/1/22, 278, 377, 3, 36, 51, 33
2017/1/23, 224, 482, 1, 37, 57, 40
2017/1/24, 170, 229, 3, 29, 44, 35
2017/1/25, 184, 51, 8, 22, 25, 12
2017/1/26, 124, 139, 1, 38, 45, 28
2017/1/27, 273, 76, 12, 10, 13, 2
2017/1/28, 48, 142, 8, 24, 37, 19
2017/1/29, 163, 143, 1, 35, 54, 35
2017/1/30, 198, 541, 2, 39, 54, 42
2017/1/31, 233, 506, , 42, 57, 43
2017/2/1, 223, 437, 1, 38, 53, 36
2017/2/2, 205, 474, 1, 39, 54, 32
2017/2/3, 194, 256, 1, 37, 51, 28
2017/2/4, 272, 219, 8, 27, 45, 21
2017/2/5, 177, 78, 10, 21, 26, 8
2017/2/6, 120, 72, 12, 18, 15, 5
2017/2/7, 88, 183, 6, 31, 31, 17
2017/2/8, 202, 311, , 39, 42, 38
2017/2/9, 234, 403, 4, 37, 50, 30
2017/2/10, 209, 313, 3, 35, 47, 22
2017/2/11, 211, 276, 1, 38, 51, 32
2017/2/12, 229, 309, 6, 33, 47, 27
2017/2/13, 203, 189, 2, 34, 43, 2
2017/2/14, 210, 81, 14, 14, 22, 11
2017/2/15, 128, 101, 18, 20, 18, 17
2016/10/1, 48, 101, 12, 13, 12, 2
2016/10/2, 50, 103, 10, 12, 1, 2
2016/10/3, 84, 89, 7, 12, 9, 
2016/10/4, 66, 57, 7, 17, 1, 5
2016/10/5, 85, 50, 11, 11, 4, 1
2016/10/6, 80, 125, 14, 10, 4, 
2016/10/7, 65, 82, 12, 13, 10, 
2016/10/8, 79, 91, 12, 13, 7, 
2016/10/9, 101, 112, 17, 12, 5, 
2016/10/10, 53, 114, 13, 15, 7, 11
2016/10/11, 95, 129, 10, 20, 12, 9
2016/10/12, 110, 164, 9, 22, 11, 10
2016/10/13, 120, 178, 13, 21, 8, 10
2016/10/14, 104, 246, 11, 14, 5, 7
2016/10/15, 107, 50, 15, 11, 2, 6
2016/10/16, 48, 76, 13, 13, 4, 7
2016/10/17, 72, 60, 15, 10, 4, 5
2016/10/18, 49, 43, 17, 11, 6, 3
2016/10/19, 49, 69, 18, 11, 5, 5
2016/10/20, 38, 138, 11, 21, 13, 11
2016/10/21, 92, 120, 9, 18, 9, 15
2016/10/22, 127, 93, 9, 15, 7, 8
2016/10/23, 117, 41, 14, 9, 3, 5
2016/10/24, 42, 52, 17, 10, 6, 5
2016/10/25, 36, 79, 12, 17, 13, 9
2016/10/26, 100, 212, 18, 14, 12, 7
2016/10/27, 95, 96, 18, 13, 9, 6
2016/10/28, 83, 105, 12, 14, 11, 5
2016/10/29, 104, 108, 16, 15, 12, 9
2016/10/30, 121, 105, 11, 17, 18, 8
2016/10/31, 144, 175, 8, 23, 31, 11
2016/11/1, 158, 201, 3, 29, 30, 14
2016/11/2, 168, 227, 2, 26, 18, 15
2016/11/3, 204, 183, 3, 24, 16, 19
2016/11/4, 166, 76, 14, 10, 4, 1
2016/11/5, 44, 53, 12, 13, 7, 6
2016/11/6, 49, 104, 10, 24, 18, 13
2016/11/7, 159, 109, 13, 23, 21, 15
2016/11/8, 175, 122, 6, 26, 22, 15
2016/11/9, 189, 88, 11, 26, 13, 12
2016/11/10, 130, 130, 4, 33, 23, 19
2016/11/11, 183, 152, 1, 29, 22, 24
2016/11/12, 178, 175, 7, 22, 9, 11
2016/11/13, 98, 172, 5, 26, 30, 20
2016/11/14, 197, 119, 7, 28, 32, 16
2016/11/15, 162, 136, 9, 26, 28, 20
2016/11/16, 202, 101, 7, 23, 24, 15
2016/11/17, 181, 38, 11, 13, 9, 2
2016/11/18, 76, 71, 13, 16, 20, 6
2016/11/19, 108, 141, 8, 25, 37, 13
2016/11/20, 227, 250, 9, 30, 37, 18
2016/11/21, 185, 219, 7, 31, 42, 19
2016/11/22, 224, 301, 1, 42, 47, 29
2016/11/23, 414, 394, 2, 38, 51, 29
2016/11/24, 291, 274, 4, 33, 47, 19
2016/11/25, 173, 178, 3, 35, 39, 22
2016/11/26, 290, 291, 2, 39, 48, 35
2016/11/27, 282, 530, 1, 39, 58, 47
2016/11/28, 207, 292, 2, 35, 51, 36
2016/11/29, 206, 131, 4, 32, 29, 18
2016/11/30, 202, 216, 2, 41, 40, 29
2016/12/1, 349, 222, 2, 38, 42, 32
2016/12/2, 410, 369, 3, 33, 44, 31
2016/12/3, 310, 46, 9, 19, 16, 6
2016/12/4, 105, 179, 8, 32, 33, 18
2016/12/5, 230, 353, 1, 42, 48, 36
2016/12/6, 312, 215, 3, 34, 40, 25
2016/12/7, 305, 160, 3, 33, 34, 19
2016/12/8, 167, 432, 1, 36, 50, 31
2016/12/9, 314, 307, 2, 31, 48, 21
2016/12/10, 143, 464, 1, 39, 54, 53
2016/12/11, 284, 445, 2, 34, 57, 42
2016/12/12, 188, 373, 1, 35, 50, 27
2016/12/13, 317, 508, 1, 37, 55, 36
2016/12/14, 186, 342, 1, 39, 50, 35
2016/12/15, 328, 733, 1, 40, 67, 66
2016/12/16, 325, 298, , 46, 53, 42
2016/12/17, 220, 349, 1, 38, 54, 41
2016/12/18, 269, 420, 1, 35, 55, 64
2016/12/19, 251, 209, 1, 31, 47, 
2016/12/20, 244, 120, 1, 29, 29, 
2016/12/21, 185, 105, 3, 28, 31, 
2016/12/22, 174, 259, 1, 38, 42, 
2016/12/23, 193, 325, 1, 38, 51, 
2016/12/24, 235, 162, 2, 32, 31, 
2016/12/25, 199, 392, 1, 36, 51, 
2016/12/26, 226, 290, 2, 30, 47, 
2016/12/27, 127, 249, 1, 34, 44, 
2016/12/28, 225, 484, 1, 39, 60, 
2016/12/29, 219, 326, 1, 35, 51, 
2016/12/30, 206, 352, 1, 34, 57, 
2016/12/31, 217, 104, 3, , 84, 
2017/1/1, 147, 278, 2, , 86, 
2016/7/1, 70, 80, 28, 11, 8, 4
2016/7/2, 73, 73, 27, 10, 5, 4
2016/7/3, 58, 108, 30, 8, 1, 4
2016/7/4, 69, 62, 22, 14, 3, 5
2016/7/5, 59, 67, 39, 11, 9, 6
2016/7/6, 63, 175, 21, 18, 3, 8
2016/7/7, 83, 85, 39, 12, 2, 7
2016/7/8, 95, 178, 20, 17, , 9
2016/7/9, 96, 31, 13, 8, , 7
2016/7/10, 68, 38, 17, 6, , 6
2016/7/11, 62, 37, 17, 5, , 6
2016/7/12, 77, 60, 24, 6, , 6
2016/7/13, 93, 42, 25, 8, , 6
2016/7/14, 64, 34, 18, 8, , 7
2016/7/15, 56, 39, 24, 9, , 6
2016/7/16, 50, 56, 32, 8, 6, 6
2016/7/17, 53, 51, 29, 7, 1, 6
2016/7/18, 30, 48, 29, 8, 2, 5
2016/7/19, 40, 70, 23, 9, 5, 2
2016/7/20, 54, 44, 23, 10, 2, 3
2016/7/21, 54, 17, 22, 8, , 2
2016/7/22, 56, 61, 21, 8, , 4
2016/7/23, 95, 153, 33, 12, 1, 9
2016/7/24, 202, 106, 30, 12, 4, 5
2016/7/25, 134, 104, 21, 10, 1, 3
2016/7/26, 89, 115, 25, 12, 1, 4
2016/7/27, 134, 113, 28, 12, 2, 6
2016/7/28, 140, 53, 20, 10, 8, 
2016/7/29, 77, 59, 17, 9, , 
2016/7/30, 62, 70, 24, 8, , 
2016/7/31, 62, 84, 28, 10, , 1
2016/8/1, 58, 82, 26, 9, , 1
2016/8/2, 64, 83, 34, 11, , 2
2016/8/3, 68, 92, 27, 8, , 1
2016/8/4, 65, 44, 12, 6, , 1
2016/8/5, 29, 37, 16, 5, , 
2016/8/6, 25, 47, 21, 9, , 
2016/8/7, 38, 51, 27, 7, , 
2016/8/8, 16, 28, 11, 10, , 1
2016/8/9, 23, 31, 29, 8, , 1
2016/8/10, 20, 40, 21, 6, , 
2016/8/11, 34, 30, 26, 6, , 
