date, pm25, pm10, o3, no2, so2, co
2021/8/15, , 31, 26, 1, , 
2021/8/16, , 39, 29, 3, , 
2021/8/17, , 52, 22, 2, , 
2021/8/18, , 35, 23, 2, , 
2021/8/19, , 20, 16, 3, , 
2021/8/20, , 36, 23, 3, , 
2021/8/21, , 32, 12, 3, , 
2021/8/22, , 28, 18, 2, , 
2021/8/23, , 23, 13, 1, , 
2021/8/24, , 26, 13, 1, , 
2021/8/25, , 32, 14, 1, , 
2021/8/26, , 36, 16, 2, , 
2021/8/27, , 34, 16, 3, 1, 
2021/8/28, , 37, 18, 3, 1, 
2021/8/29, , 41, 19, 4, , 
2021/8/30, , 53, 25, 3, , 
2021/8/31, , 45, 24, 3, , 
2021/9/1, , 64, 21, 4, , 
2021/9/2, , 50, 22, 3, , 
2021/9/3, , 52, 18, 1, , 
2021/9/4, , 15, 19, 2, , 
2021/9/5, , 32, 18, 3, , 
2021/9/6, , 26, 19, 2, , 
2021/9/7, , 27, 20, 2, , 
2021/9/8, , 24, 15, 4, , 
2021/9/9, , 54, 23, 2, , 
2021/9/10, , 46, 17, 3, , 
2021/9/11, , 37, 17, 3, , 
2021/9/12, , 23, 20, 3, , 
2021/9/13, , 38, 17, 3, , 
2021/9/14, , 40, 19, 3, , 
2021/9/15, , 39, 17, 4, , 
2021/9/16, , 47, 21, 3, , 
2021/9/17, , 45, 19, 5, , 
2021/9/18, , 55, 13, 4, , 
2021/9/19, , 36, 18, 3, , 
2021/9/20, , 22, 20, 2, , 
2021/9/21, , 21, 19, 3, , 
2021/9/22, , 36, 17, 3, , 
2021/9/23, , 37, 22, 3, , 
2021/9/24, , 52, 27, 2, , 
2021/9/25, , 39, 11, 3, 2, 
2021/9/26, , 39, 19, 2, , 
2021/9/27, , 31, 18, 2, , 
2021/9/28, , 35, 13, 3, 1, 
2021/9/29, , 35, 15, 5, 5, 
2021/9/30, , 50, 12, 4, , 
2021/4/1, , 42, 21, 5, 1, 
2021/4/2, , 27, 20, 6, , 
2021/4/3, , 37, 19, 7, 4, 
2021/4/4, , 50, 19, 4, 7, 
2021/4/5, , 49, 20, 6, , 
2021/4/6, , 45, 18, 7, , 
2021/4/7, , 50, 20, 5, , 
2021/4/8, , 54, 22, 5, 7, 
2021/4/9, , 72, 22, 4, 5, 
2021/4/10, , 38, 27, 1, 5, 
2021/4/11, , 58, 26, 2, 2, 
2021/4/12, , 17, 26, 5, 1, 
2021/4/13, , 29, 22, 4, 6, 
2021/4/14, , 41, 24, 2, 7, 
2021/4/15, , 27, 26, 3, 5, 
2021/4/16, , 22, 22, 5, 7, 
2021/4/17, , 33, 22, 5, 1, 
2021/4/18, , 41, 24, 2, 4, 
2021/4/19, , 25, 23, 3, 5, 
2021/4/20, , 55, 23, 3, , 
2021/4/21, , 65, 18, 5, 8, 
2021/4/22, , 63, 24, 2, , 
2021/4/23, , 55, 27, 1, 3, 
2021/4/24, , 130, 24, 4, 4, 
2021/4/25, , 50, 26, 2, 5, 
2021/4/26, , 49, 26, 4, 5, 
2021/4/27, , 37, 29, 3, 6, 
2021/4/28, , 44, 21, 4, 5, 
2021/4/29, , 42, 27, 2, 2, 
2021/4/30, , 20, 27, 2, 4, 
2021/5/1, , 45, 27, 2, 2, 
2021/5/2, , 141, 27, 1, , 
2021/5/3, , 49, 28, 3, 2, 
2021/5/4, , 28, 23, 4, 2, 
2021/5/5, , 50, 25, 2, 3, 
2021/5/6, , 55, 27, 5, 5, 
2021/5/7, , 50, 23, 5, 3, 
2021/5/8, , 33, 28, 4, 3, 
2021/5/9, , 28, 17, 6, 4, 
2021/5/10, , 64, , , , 
2021/5/23, , 38, 23, 4, 2, 
2021/5/24, , 40, 26, 3, 1, 
2021/5/25, , 23, 22, 3, 3, 
2021/5/26, , 29, 27, 3, , 
2021/5/27, , 25, 25, 6, 1, 
2021/5/28, , 54, 20, 2, , 
2021/5/29, , 26, 17, 3, , 
2021/5/30, , 16, 21, 2, , 
2021/5/31, , 18, 21, 2, , 
2021/6/1, , 29, 18, 2, , 
2021/6/2, , 24, 22, 4, , 
2021/6/3, , 32, 22, 5, 1, 
2021/6/4, , 47, 22, 4, 1, 
2021/6/5, , 54, 27, 2, , 
2021/6/6, , 83, 13, 1, , 
2021/6/7, , 20, 17, 2, 1, 
2021/6/8, , 17, 17, , 2, 
2021/6/9, , 50, 21, , , 
2021/6/10, , 49, 20, 3, 5, 
2021/6/11, , 86, 24, , 1, 
2021/6/12, , 55, 25, , , 
2021/6/13, , 31, 18, , , 
2021/6/14, , 29, 15, , 1, 
2021/6/15, , 14, 15, 4, 9, 
2021/6/16, , 16, 17, 2, , 
2021/6/17, , 34, 21, 2, , 
2021/6/18, , 54, 20, 3, 1, 
2021/6/19, , 58, 20, , , 
2021/6/20, , 53, 23, , , 
2021/6/21, , 49, 23, 2, 9, 
2021/6/22, , 43, 20, 2, 2, 
2021/6/23, , 25, 19, 3, , 
2021/6/24, , 56, 13, , 2, 
2021/6/25, , 44, 14, , 3, 
2021/6/26, , 88, 22, , 1, 
2021/6/27, , 77, 22, , 1, 
2021/6/28, , 62, 12, , , 
2021/6/29, , 17, 15, , , 
2021/6/30, , 10, 13, , , 
2021/1/4, , 80, 19, 6, 18, 
2021/1/5, , 97, 17, 8, 19, 
2021/1/6, , 105, 21, 4, 11, 
2021/1/7, , 91, 22, 5, 7, 
2021/1/8, , 120, 18, 10, 13, 
2021/1/9, , 55, 13, 13, 20, 
2021/1/10, , 76, 6, 17, 32, 
2021/1/11, , 87, 14, 14, 23, 
2021/1/12, , 85, 17, 8, 10, 
2021/1/13, , 54, 15, 10, 15, 
2021/1/14, , 59, 6, 16, 27, 
2021/1/15, , 82, 7, 17, 41, 
2021/1/16, , 91, 6, 17, 38, 
2021/1/17, , 90, 10, 15, 27, 
2021/1/18, , 73, 15, 12, 15, 
2021/1/19, , 64, 5, 19, 42, 
2021/1/20, , 86, 6, 20, 39, 
2021/1/21, , 89, 18, 9, 10, 
2021/1/22, , 60, 18, 9, 17, 
2021/1/23, , 54, 18, 10, 8, 
2021/1/24, , 50, 13, 9, 19, 
2021/1/25, , 81, 10, 13, 17, 
2021/1/26, , 68, 14, 13, 29, 
2021/1/27, , 85, 6, 18, 29, 
2021/1/28, , 88, 16, 14, 31, 
2021/1/29, , 82, 5, 18, 33, 
2021/1/30, , 79, 17, 6, 14, 
2021/1/31, , 52, 15, 10, 18, 
2021/2/1, , 54, 9, 16, 36, 
2021/2/2, , 87, 9, 16, 29, 
2021/2/3, , 75, 10, 18, 32, 
2021/2/4, , 83, 16, 13, 20, 
2021/2/5, , 69, 15, 9, 18, 
2021/2/6, , 50, 8, 13, 19, 
2021/2/7, , 72, 9, 16, 15, 
2021/2/8, , 78, 13, 12, 13, 
2021/2/9, , 74, 19, 8, 11, 
2021/2/10, , 48, 23, 5, 8, 
2021/2/11, , 72, 20, 7, 9, 
2021/2/12, , 45, 19, 8, 11, 
2021/2/13, , 45, 12, 12, 19, 
2021/2/14, , 67, 24, 8, 12, 
2021/2/15, , 74, 19, 10, 16, 
2021/2/16, , 58, 13, 13, 22, 
2021/2/17, , 73, 10, 13, 20, 
2021/2/18, , 74, 16, 11, 20, 
2021/2/19, , 64, 9, 13, 19, 
2021/2/20, , 73, 22, 3, 5, 
2021/2/21, , 36, 16, 8, 10, 
2021/2/22, , 52, 16, 8, 11, 
2021/2/23, , 60, 14, 11, 11, 
2021/2/24, , 66, 11, 13, 11, 
2021/2/25, , 72, 24, 3, 3, 
2021/2/26, , 95, 22, 4, 3, 
2021/2/27, , 55, 18, 8, 9, 
2021/2/28, , 59, 19, 8, 8, 
2021/3/1, , 63, 9, 12, 16, 
2021/3/2, , 79, 13, 10, 11, 
2021/3/3, , 84, 24, 7, 5, 
2021/3/4, , 39, 15, 10, 8, 
2021/3/5, , 66, 11, 11, 8, 
2021/3/6, , 57, 18, 8, 7, 
2021/3/7, , 63, 12, 11, 10, 
2021/3/8, , 66, 20, 6, 4, 
2021/3/9, , 32, 18, 8, 4, 
2021/3/10, , 20, 22, 4, 1, 
2021/3/11, , 43, 21, 5, 3, 
2021/3/12, , 44, 18, 7, 2, 
2021/3/13, , 73, 30, 5, , 
2021/3/14, , 442, 28, 8, 10, 
2021/3/15, , 123, 19, 7, 3, 
2021/3/16, , 73, 24, 4, , 
2021/3/17, , 47, 26, 3, 1, 
2021/3/18, , 130, 26, 3, 1, 
2021/3/19, , 28, 26, 4, 1, 
2021/3/20, , 37, 15, 11, 7, 
2021/3/21, , 71, 15, 11, 7, 
2021/3/22, , 77, 21, 9, 3, 
2021/3/23, , 63, 19, 10, 3, 
2021/3/24, , 68, 25, 4, 1, 
2021/3/25, , 89, 19, 6, 3, 
2021/3/26, , 60, 27, 4, 1, 
2021/3/27, , 424, 26, 5, 8, 
2021/3/28, , 143, 19, 6, 1, 
2021/3/29, , 81, 25, 5, , 
2021/3/30, , 72, 19, 6, 1, 
2021/3/31, , 66, 21, 4, 1, 
2020/10/1, , 38, 15, 1, 7, 
2020/10/2, , 43, 17, , 4, 
2020/10/3, , 345, 9, 1, , 
2020/10/4, , 56, 11, 1, , 
2020/10/5, , 46, 13, 1, , 
2020/10/6, , 53, 12, 1, , 
2020/10/7, , 48, 21, 1, , 
2020/10/8, , 58, 12, 1, , 
2020/10/9, , 44, 15, 1, , 
2020/10/10, , 73, 12, 2, , 
2020/10/11, , 58, 16, 1, , 
2020/10/12, , 69, 8, 2, , 
2020/10/13, , 60, 16, 2, , 
2020/10/14, , 61, 11, 3, , 
2020/10/15, , 73, 11, 3, , 
2020/10/16, , 76, 11, 3, , 
2020/10/17, , 69, 7, 4, , 
2020/10/18, , 79, 11, 2, , 
2020/10/19, , 85, 19, 2, , 
2020/10/20, , 146, 16, 2, , 
2020/10/21, , 57, 9, 3, , 
2020/10/22, , 71, 14, 2, , 
2020/10/23, , 71, 11, 2, , 
2020/10/24, , 75, 12, 2, , 
2020/10/25, , 72, 16, 1, , 
2020/10/26, , 93, 9, 3, , 
2020/10/27, , 79, 13, 2, , 
2020/10/28, , 71, 13, 3, , 
2020/10/29, , 79, 12, 3, , 
2020/10/30, , 94, 16, 2, , 
2020/10/31, , 70, 11, 2, , 
2020/11/1, , 49, 10, 3, , 
2020/11/2, , 53, 11, 2, 6, 
2020/11/3, , 63, 6, 1, 11, 
2020/11/4, , 76, 11, 3, 7, 
2020/11/5, , 102, 14, 3, 9, 
2020/11/6, , 82, 17, 1, 6, 
2020/11/7, , 74, 7, 3, 12, 
2020/11/8, , 75, 9, 2, 7, 
2020/11/9, , 74, 13, 2, 6, 
2020/11/10, , 66, 16, 2, 7, 
2020/11/11, , 82, 9, 2, 5, 
2020/11/12, , 62, 16, 2, 5, 
2020/11/13, , 73, 12, 2, 6, 
2020/11/14, , 62, 15, 1, 5, 
2020/11/15, , 65, 16, 2, 4, 
2020/11/16, , 50, 12, 2, 4, 
2020/11/17, , 46, 19, 1, , 
2020/11/18, , 59, 22, 1, 1, 
2020/11/19, , 300, 15, 2, 4, 
2020/11/20, , 130, 6, 4, 16, 
2020/11/21, , 76, 8, 5, 14, 
2020/11/22, , 69, 7, 3, 14, 
2020/11/23, , 80, 7, 4, 9, 
2020/11/24, , 223, 8, 4, 7, 
2020/11/25, , 76, 11, 4, 5, 
2020/11/26, , 65, 12, 3, 12, 
2020/11/27, , 67, 14, 4, 12, 
2020/11/28, , 58, 6, 6, 19, 
2020/11/29, , 85, 6, 3, 29, 
2020/11/30, , 94, 4, 6, 23, 
2020/12/1, , 89, 4, 5, 22, 
2020/12/2, , 82, 4, 7, 18, 
2020/12/3, , 79, 8, 4, 24, 
2020/12/4, , 84, 12, 4, 16, 
2020/12/5, , 75, 13, 5, 16, 
2020/12/6, , 57, 6, 6, 21, 
2020/12/7, , 83, 11, 7, 16, 
2020/12/8, , 72, 6, 2, 34, 
2020/12/9, , 91, 5, 4, 30, 
2020/12/10, , 80, 11, 3, 22, 
2020/12/11, , 70, 9, 5, 22, 
2020/12/12, , 70, 5, 3, 23, 
2020/12/13, , 77, 8, 3, 29, 
2020/12/14, , 79, 7, 2, 23, 
2020/12/15, , 80, 5, 3, 35, 
2020/12/16, , 83, 6, 8, 24, 
2020/12/17, , 77, 11, 10, 21, 
2020/12/18, , 68, 10, 14, 29, 
2020/12/19, , 77, 11, 12, 29, 
2020/12/20, , 73, 13, 11, 23, 
2020/12/21, , 66, 14, 12, 25, 
2020/12/22, , 101, 9, 12, 22, 
2020/12/23, , 68, 6, 14, 38, 
2020/12/24, , 81, 8, 13, 32, 
2020/12/25, , 82, 4, 15, 31, 
2020/12/26, , 83, 14, 7, 13, 
2020/12/27, , 64, 17, 3, 7, 
2020/12/28, , 53, 17, 5, 11, 
2020/12/29, , 48, 10, 12, 22, 
2020/12/30, , 67, 12, 10, 22, 
2020/12/31, , 69, 6, 13, 27, 
2021/1/1, , 77, 13, 12, 22, 
2021/1/2, , 66, 14, 12, 23, 
2021/1/3, , 70, 8, 14, 25, 
2020/7/1, , 27, 16, 2, , 
2020/7/2, , 20, 23, 2, , 
2020/7/3, , 21, 21, 2, , 
2020/7/4, , 36, 18, 2, 1, 
2020/7/5, , 40, 21, 3, , 
2020/7/6, , 38, 27, 2, , 
2020/7/7, , 53, 27, 1, , 
2020/7/8, , 51, 28, 1, 2, 1
2020/7/9, , 39, 18, 1, , 
2020/7/10, , 15, 14, 1, , 
2020/7/11, , 23, 17, 1, 1, 
2020/7/12, , 22, 18, 1, , 
2020/7/13, , 31, 22, 1, , 
2020/7/14, , 34, 20, 1, , 
2020/7/15, , 20, 15, 1, , 
2020/7/16, , 23, 18, , , 
2020/7/17, , 15, 15, 1, , 
2020/7/18, , 35, 18, 1, , 
2020/7/19, , 36, 13, 2, 1, 
2020/7/20, , 45, 22, 2, 2, 
2020/7/21, , 42, 33, 1, , 
2020/7/22, , 61, 29, 1, 5, 
2020/7/23, , 44, 23, 1, 1, 
2020/7/24, , 44, 17, 1, 2, 
2020/7/25, , 31, 16, , , 
2020/7/26, , 47, 20, , , 
2020/7/27, , 37, 19, 1, , 
2020/7/28, , 105, 22, 1, , 
2020/7/29, , 46, 20, , , 
2020/7/30, , 21, 23, , 3, 
2020/7/31, , 36, 27, , , 
2020/8/1, , 17, 15, , , 
2020/8/2, , 15, 12, , , 
2020/8/3, , 14, 11, , , 
2020/8/4, , 32, 19, , , 
2020/8/5, , 29, 20, , , 
2020/8/6, , 23, 15, , , 
2020/8/7, , 29, 17, 1, , 
2020/8/8, , 29, 15, 1, , 
2020/8/9, , 34, 16, , , 
2020/8/10, , 35, 14, 1, , 
2020/8/11, , 45, 10, 1, , 
2020/8/12, , 36, 18, 1, , 
2020/8/13, , 30, 16, 1, , 
2020/8/14, , 33, 17, 1, 1, 
2020/8/15, , 46, 19, , , 
2020/8/16, , 24, 13, 1, , 
2020/8/17, , 22, 13, 1, , 
2020/8/18, , 29, 20, , , 
2020/8/19, , 27, 20, , , 
2020/8/20, , 21, 18, 1, , 
2020/8/21, , 37, 15, 1, 1, 
2020/8/22, , 49, 14, 1, 2, 
2020/8/23, , 57, 18, 1, 1, 
2020/8/24, , 50, 17, 1, , 
2020/8/25, , 96, 19, , , 
2020/8/26, , 83, 21, 1, 1, 
2020/8/27, , 21, 16, , , 
2020/8/28, , 59, 14, 1, , 1
2020/8/29, , 24, 11, 1, , 
2020/8/30, , 28, 12, 1, 1, 
2020/8/31, , 25, 17, , , 
2020/9/1, , 34, 11, 1, 3, 
2020/9/2, , 44, 11, 1, 5, 
2020/9/3, , 51, 15, 1, 5, 
2020/9/4, , 46, 14, , , 
2020/9/5, , 36, 15, 1, , 
2020/9/6, , 25, 14, , 1, 
2020/9/7, , 26, 15, 1, , 
2020/9/8, , 34, 15, 1, , 
2020/9/9, , 41, 20, , , 
2020/9/10, , 37, 24, , , 
2020/9/11, , 40, 21, , , 
2020/9/12, , 31, 12, 1, , 
2020/9/13, , 23, 10, , , 
2020/9/14, , 13, 11, , , 
2020/9/15, , 15, 11, , , 
2020/9/16, , 31, 15, 1, , 
2020/9/17, , 42, 12, 1, 1, 
2020/9/18, , 51, 15, 1, 2, 
2020/9/19, , 61, 17, 1, 2, 
2020/9/20, , 53, 11, 1, 4, 
2020/9/21, , 56, 12, 1, 2, 
2020/9/22, , 65, 12, 1, 1, 
2020/9/23, , 63, 16, 1, , 
2020/9/24, , 62, 21, 1, , 
2020/9/25, , 75, 12, 1, 5, 
2020/9/26, , 48, 10, 1, 2, 
2020/9/27, , 57, 13, 1, 4, 
2020/9/28, , 53, 13, 1, 2, 
2020/9/29, , 51, 17, 1, 1, 
2020/9/30, , 32, 15, 1, , 
2020/4/7, , 49, 20, , 1, 
2020/4/8, , 51, 17, , 2, 
2020/4/9, , 63, 19, , 1, 
2020/4/10, , 60, 19, , 2, 
2020/4/11, , 66, 20, , 2, 
2020/4/12, , 86, 21, , 1, 
2020/4/13, , 94, 15, , 4, 
2020/4/14, , 62, 20, , 1, 
2020/4/15, , 75, 18, , , 
2020/4/16, , 48, 17, , 1, 
2020/4/17, , 93, 18, , 1, 
2020/4/18, , 55, 21, , 1, 
2020/4/19, , 238, 22, , , 
2020/4/20, , 79, 22, , , 
2020/4/21, , 66, 23, , 1, 
2020/4/22, , 44, 21, , 2, 
2020/4/23, , 71, 19, , 5, 
2020/4/24, , 104, 26, , 3, 
2020/4/25, , 50, 25, , 1, 
2020/4/26, , 59, 22, , 1, 
2020/4/27, , 63, 18, , 1, 
2020/4/28, , 74, 22, , 2, 
2020/4/29, , 76, 21, , 2, 
2020/4/30, , 70, 16, , 1, 
2020/5/1, , 64, 18, , 2, 
2020/5/2, , 39, 16, , 2, 
2020/5/3, , 47, 18, , 1, 
2020/5/4, , 53, 20, , 1, 
2020/5/5, , 74, 21, , , 
2020/5/6, , 77, 21, , , 
2020/5/7, , 30, 19, , , 
2020/5/8, , 55, 18, , , 
2020/5/9, , 70, 20, , , 
2020/5/10, , 26, 19, , 1, 
2020/5/11, , 172, 26, , 1, 
2020/5/12, , 42, 19, , 2, 
2020/5/13, , 49, 21, , 1, 
2020/5/14, , 53, 18, , , 
2020/5/15, , 99, 16, , , 
2020/5/16, , 118, 19, , , 
2020/5/17, , 33, 17, , , 
2020/5/18, , 53, 18, , 1, 
2020/5/19, , 43, 18, , , 
2020/5/20, , 41, 15, , 1, 
2020/5/21, , 12, 16, , 1, 
2020/5/22, , 15, 14, , , 
2020/5/23, , 18, 16, , , 
2020/5/24, , 33, 18, , 1, 
2020/5/25, , 16, 19, , , 
2020/5/26, , 38, 19, , , 
2020/5/27, , 52, 15, , 1, 
2020/5/28, , 66, 14, , , 
2020/5/29, , 15, 9, , , 
2020/5/30, , 15, 15, , , 
2020/5/31, , 31, 15, , , 
2020/6/1, , 36, 16, , 1, 
2020/6/2, , 43, 20, , , 
2020/6/3, , 45, 14, , 3, 
2020/6/4, , 64, 16, , 1, 
2020/6/5, , 47, 17, , 2, 
2020/6/6, , 63, 19, , 4, 
2020/6/7, , 39, 19, , , 
2020/6/8, , 65, 15, , , 
2020/6/9, , 28, 15, , 1, 
2020/6/10, , 38, 16, , , 
2020/6/11, , 26, 16, , , 
2020/6/12, , 28, 15, , 1, 
2020/6/13, , 30, 18, , , 
2020/6/14, , 47, 15, 5, , 
2020/6/15, , 62, 25, 3, , 
2020/6/16, , 68, 31, 2, , 
2020/6/17, , 49, 24, 3, , 
2020/6/18, , 48, 25, 3, , 
2020/6/19, , 58, 29, 2, 3, 
2020/6/20, , 47, 26, 2, , 
2020/6/21, , 18, 22, 2, 1, 
2020/6/22, , 22, 22, 2, 1, 
2020/6/23, , 38, 23, 2, , 
2020/6/24, , 23, 19, 1, 1, 
2020/6/25, , 26, 20, 2, , 
2020/6/26, , 22, 18, 2, , 
2020/6/27, , 27, 21, 2, , 
2020/6/28, , 32, 19, 2, , 
2020/6/29, , 27, 17, 2, , 
2020/6/30, , 28, 19, 2, , 
2020/1/1, , 65, 10, , 13, 
2020/1/2, , 70, 5, , 17, 
2020/1/3, , 86, 13, , 11, 
2020/1/4, , 59, 18, , 8, 
2020/1/5, , 55, 10, , 10, 
2020/1/6, , 73, 13, , 10, 
2020/1/7, , 68, 17, , 6, 
2020/1/8, , 47, 10, , 10, 
2020/1/9, , 85, 4, , 16, 
2020/1/10, , 82, 13, , 10, 
2020/1/11, , 67, 10, , 13, 
2020/1/12, , 79, 12, , 14, 
2020/1/13, , 77, 10, , 13, 
2020/1/14, , 70, 6, , 16, 
2020/1/15, , 80, 14, , 13, 
2020/1/16, , 68, 9, , 18, 
2020/1/17, , 75, 3, , 18, 
2020/1/18, , 111, 6, , 15, 
2020/1/19, , 108, 14, , 9, 
2020/1/20, , 56, 1, , 21, 
2020/1/21, , 91, 6, , 13, 
2020/1/22, , 79, 8, , 16, 
2020/1/23, , 83, 10, , 13, 
2020/1/24, , 69, 14, , 11, 
2020/1/25, , 66, 14, , 8, 
2020/1/26, , 55, 17, , 9, 
2020/1/27, , 58, 17, , 6, 
2020/1/28, , 52, 17, , 4, 
2020/1/29, , 41, 13, , 9, 
2020/1/30, , 56, 9, , 9, 
2020/1/31, , 59, 12, , 10, 
2020/2/1, , 66, 7, , 11, 
2020/2/2, , 77, 13, , 9, 
2020/2/3, , 70, 13, , 12, 
2020/2/4, , 72, 13, , 6, 
2020/2/5, , 49, 5, , 14, 
2020/2/6, , 81, 7, , 12, 
2020/2/7, , 84, 8, , 14, 
2020/2/8, , 75, 9, , 12, 
2020/2/9, , 79, 13, , 10, 
2020/2/10, , 72, 4, , 11, 
2020/2/11, , 72, 15, , 6, 
2020/2/12, , 295, 17, , 2, 
2020/2/13, , 270, 10, , 8, 
2020/2/14, , 343, 8, , 16, 
2020/2/15, , 81, 11, , 14, 
2020/2/16, , 75, 13, , 13, 
2020/2/17, , 73, 12, , 13, 
2020/2/18, , 73, 16, , 8, 
2020/2/19, , 56, 18, , 6, 
2020/2/20, , 114, 14, , 13, 
2020/2/21, , 63, 14, , 13, 
2020/2/22, , 66, 12, , 14, 
2020/2/23, , 74, 18, , 5, 
2020/2/24, , 42, 19, , 3, 
2020/2/25, , 172, 20, , 3, 
2020/2/26, , 352, 13, , 5, 
2020/2/27, , 70, 18, , 6, 
2020/2/28, , 58, 16, , 8, 
2020/2/29, , 59, 9, , 10, 
2020/3/1, , 79, 17, , 4, 
2020/3/2, , 341, 14, , 5, 
2020/3/3, , 184, 17, , 6, 
2020/3/4, , 52, 16, , 6, 
2020/3/5, , 66, 11, , 8, 
2020/3/6, , 61, 14, , 6, 
2020/3/7, , 66, 16, , 4, 
2020/3/8, , 212, 13, , 9, 
2020/3/9, , 61, 16, , 9, 
2020/3/10, , 56, 19, , 8, 
2020/3/11, , 151, 13, , 8, 
2020/3/12, , 57, 12, , 10, 
2020/3/13, , 60, 13, , 13, 
2020/3/14, , 61, 15, , 6, 
2020/3/15, , 58, 18, , 4, 
2020/3/16, , 59, 12, , 8, 
2020/3/17, , 60, 19, , 2, 
2020/3/18, , 52, 15, , 3, 
2020/3/19, , 42, 13, , 5, 
2020/3/20, , 44, 15, , 2, 
2020/3/21, , 47, 10, , 8, 
2020/3/22, , 56, 12, , 3, 
2020/3/23, , 39, 17, , 1, 
2020/3/24, , 163, 18, , 1, 
2020/3/25, , 97, , , , 
2019/10/1, , 289, 6, , , 
2019/10/2, , 34, 8, , , 
2019/10/3, , 26, 8, , 2, 
2019/10/4, , 253, 10, , 1, 
2019/10/5, , 396, 12, , 2, 
2019/10/6, , 550, 20, , 1, 
2019/10/7, , 257, 10, , 1, 
2019/10/8, , 335, 17, , 1, 
2019/10/9, , 582, 12, , 1, 
2019/10/10, , 104, 11, , 1, 
2019/10/11, , 147, 12, , , 
2019/10/12, , 218, 14, , 1, 
2019/10/13, , 216, 8, , 2, 
2019/10/14, , 466, 9, , 3, 
2019/10/15, , 506, 16, , 3, 
2019/10/16, , 505, 17, , 2, 
2019/10/17, , 360, 16, , 2, 
2019/10/18, , 375, 17, , 1, 
2019/10/19, , 300, 10, , 3, 
2019/10/20, , 200, 10, , 2, 
2019/10/21, , 370, 11, , 1, 
2019/10/22, , 128, 13, , , 
2019/10/23, , 46, 6, , 4, 
2019/10/24, , 256, 7, , 3, 
2019/10/25, , 368, 17, , 2, 
2019/10/26, , 674, 13, , 2, 
2019/10/27, , 370, 9, , 4, 
2019/10/28, , 232, 11, , 3, 
2019/10/29, , 286, 13, , 3, 
2019/10/30, , 457, 7, , 3, 
2019/10/31, , 490, 10, , 2, 
2019/11/1, , 315, 10, , 2, 
2019/11/2, , 477, 10, , 2, 
2019/11/3, , 302, 15, , 1, 
2019/11/4, , 235, 7, , 4, 
2019/11/5, , 78, 11, , 3, 
2019/11/6, , 73, 3, , 6, 
2019/11/7, , 82, 9, , 3, 
2019/11/8, , 78, 10, , 4, 
2019/11/9, , 68, 12, , 3, 
2019/11/10, , 69, 6, , 2, 
2019/11/11, , 84, 18, , 1, 
2019/11/12, , 355, 7, , 6, 
2019/11/13, , 71, 8, , 7, 
2019/11/14, , 69, 13, , 6, 
2019/11/15, , 50, 15, , 3, 
2019/11/16, , 276, 17, , 2, 
2019/11/17, , 481, 7, , 5, 
2019/11/18, , 170, 2, , 11, 
2019/11/24, , 125, 6, , 10, 
2019/11/25, , 73, 9, , 8, 
2019/11/26, , 76, 11, , 8, 
2019/11/27, , 75, 13, , 7, 
2019/11/28, , 65, 13, , 4, 
2019/11/29, , 80, 12, , 9, 
2019/11/30, , 72, 9, , 11, 
2019/12/1, , 71, 11, , 14, 
2019/12/2, , 73, 12, , 9, 
2019/12/3, , 63, 15, , 8, 
2019/12/4, , 63, 16, , 6, 
2019/12/5, , 68, 7, , 11, 
2019/12/6, , 79, 14, , 8, 
2019/12/7, , 70, 1, , 16, 
2019/12/8, , 102, 9, , 9, 
2019/12/9, , 69, 13, , 7, 
2019/12/10, , 93, 12, , 7, 
2019/12/11, , 54, 6, , 10, 
2019/12/12, , 73, 9, , 13, 
2019/12/13, , 78, 15, , 6, 
2019/12/14, , 53, 11, , 10, 
2019/12/15, , 75, 12, , 7, 
2019/12/16, , 48, 2, , 10, 
2019/12/17, , 81, 2, , 14, 
2019/12/18, , 88, 3, , 14, 
2019/12/19, , 81, 5, , 13, 
2019/12/20, , 77, 12, , 12, 
2019/12/21, , 69, 6, , 9, 
2019/12/22, , 72, 13, , 9, 
2019/12/23, , 73, 12, , 6, 
2019/12/24, , 95, 9, , 12, 
2019/12/25, , 78, 6, , 19, 
2019/12/26, , 95, 9, , 17, 
2019/12/27, , 72, 10, , 9, 
2019/12/28, , 122, 12, , 3, 
2019/12/29, , 28, , , , 
2019/9/24, , 91, 12, 6, 2, 
2019/9/25, , 364, 20, , 1, 
2019/9/26, , 576, 15, , , 
2019/9/27, , 342, 15, , , 
2019/9/28, , 262, 20, , , 
2019/9/29, , 439, 16, , , 
2019/9/30, , 354, 10, , 1, 
2019/4/1, , 54, 17, 6, 3, 
2019/4/2, , 54, 19, 5, 3, 
2019/4/3, , 111, 20, 3, 2, 
2019/4/4, , 44, 19, 3, 2, 
2019/4/5, , 46, 16, 5, 2, 
2019/4/6, , 199, 18, 7, 3, 
2019/4/7, , 52, 18, 4, 2, 
2019/4/8, , 41, 13, 4, 2, 
2019/4/9, , 35, 11, 7, 1, 
2019/4/10, , 48, 17, 5, 2, 
2019/4/11, , 49, 21, 4, 2, 
2019/4/12, , 54, 20, 6, 2, 
2019/4/13, , 68, 18, 7, 4, 
2019/4/14, , 73, 7, 9, 6, 
2019/4/15, , 78, , , , 
2019/4/18, , 71, 17, 7, 5, 
2019/4/19, , 95, 20, 2, 1, 
2019/4/20, , 84, 19, 4, 2, 
2019/4/21, , 186, 20, 3, 1, 
